stat,horizon,gw_from,gw_to,player,position,predicted,oracle_odds,persistence,position_mean,f2_formula,f2_oracle,actual,valid_opp
score1,3,24,27,Bafode Diakite,DEF,0.0652667861326173,0.08091443350774492,0.0634920634920634,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Remy Rees-Dottin,MID,0.2288391743704017,0.27458563936669267,0.2267573696145125,0.18830827644834722,,,0.2801120448179272,True
score1,3,24,27,Amine Adli,MID,0.21358322941237484,0.2562799300755797,0.2116402116402116,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Alex Jimenez,DEF,0.19580035839785215,0.24274330052323512,0.1904761904761905,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Veljko Milosavljevic,DEF,0.0699286994278043,0.08669403590115535,0.0680272108843537,0.08062887399158877,,,0.0793650793650793,True
score1,3,24,27,Reiss Nelson,MID,0.28839760148584953,0.3217619603058064,0.2116402116402116,0.18830827644834722,,,0.2645502645502645,True
score1,3,24,27,Dango Ouattara,MID,0.3244473016715808,0.3619822053440323,0.2380952380952381,0.18830827644834722,,,0.3174603174603174,True
score1,3,24,27,Nathan Collins,DEF,0.0855690318516031,0.10434078567067544,0.0680272108843537,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Keane Lewis-Potter,DEF,0.2662147657605431,0.3246157776421015,0.2116402116402116,0.08062887399158877,,,0.2801120448179272,True
score1,3,24,27,Kristoffer Ajer,DEF,0.07046861446602609,0.08592770584643859,0.0560224089635854,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Rico Henry,DEF,0.06305086557486546,0.07688268417839243,0.050125313283208,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Michael Kayode,DEF,0.06305086557486546,0.07688268417839243,0.050125313283208,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Ethan Pinnock,DEF,0.07986442972816282,0.09738473329263032,0.0634920634920634,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Sepp van den Berg,DEF,0.0998305371602036,0.12173091661578797,0.0793650793650793,0.08062887399158877,,,0.1058201058201058,True
score1,3,24,27,Aaron Hickey,DEF,0.0855690318516031,0.10434078567067544,0.0680272108843537,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Kevin Schade,MID,0.36049700185731187,0.402202450382258,0.2645502645502645,0.18830827644834722,,,0.3621220351258374,True
score1,3,24,27,Mikkel Damsgaard,MID,0.18539845809804617,0.20684697448230419,0.1360544217687075,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Jordan Henderson,MID,0.08651928044575476,0.09652858809174181,0.0634920634920634,0.18830827644834722,,,0.0865800865800865,True
score1,3,24,27,Vitaly Janelt,MID,0.1179808369714838,0.13162989285237525,0.0865800865800865,0.18830827644834722,,,0.126984126984127,True
score1,3,24,27,Mathias Jensen,MID,0.18539845809804617,0.20684697448230419,0.1360544217687075,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Yehor Yarmoliuk,MID,0.1081491005571935,0.12066073511467733,0.0793650793650793,0.18830827644834722,,,0.1058201058201058,True
score1,3,24,27,Romelle Donovan,MID,0.18539845809804617,0.20684697448230419,0.1360544217687075,0.18830827644834722,,,0.2886002886002886,True
score1,3,24,27,Igor Thiago,FWD,0.5208793051314973,0.5606518821473832,0.3809523809523809,0.31658417175940584,,,0.4986287708800797,True
score1,3,24,27,Olivier Boscagli,DEF,0.075921628238388,0.07298625394735382,0.0793650793650793,0.08062887399158877,,,0.0793650793650793,True
score1,3,24,27,Maxim De Cuyper,DEF,0.2024576753023681,0.19463001052627696,0.2116402116402116,0.08062887399158877,,,0.1731601731601732,True
score1,3,24,27,Lewis Dunk,DEF,0.0828235944418778,0.07962136794256779,0.0865800865800865,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Ferdi Kadioglu,DEF,0.11388244235758203,0.10947938092103077,0.119047619047619,0.08062887399158877,,,0.1120448179271709,True
score1,3,24,27,Jan Paul van Hecke,DEF,0.0959010040905954,0.09219316288086803,0.100250626566416,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Joel Veltman,DEF,0.0535917375800386,0.05151970866872036,0.0560224089635854,0.08062887399158877,,,0.0529100529100529,True
score1,3,24,27,Kaoru Mitoma,MID,0.24199962843388587,0.23572849186146616,0.253968253968254,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Georginio Rutter,MID,0.2520829462852977,0.24555051235569383,0.2645502645502645,0.18830827644834722,,,0.253968253968254,True
score1,3,24,27,Solly March,MID,0.21607109681596953,0.21047186773345194,0.2267573696145125,0.18830827644834722,,,0.2199494116353239,True
score1,3,24,27,Yankuba Minteh,MID,0.22687465165676798,0.22099546112012453,0.2380952380952381,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Jack Hinshelwood,MID,0.13961517025031872,0.1359972068431535,0.1465201465201465,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,Yasin Ayari,MID,0.1512497677711786,0.1473303074134163,0.1587301587301587,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Carlos Baleba,MID,0.09074986066270715,0.08839818444804977,0.0952380952380952,0.18830827644834722,,,0.0952380952380952,True
score1,3,24,27,Diego Gomez,MID,0.22687465165676798,0.22099546112012453,0.2380952380952381,0.18830827644834722,,,0.2199494116353239,True
score1,3,24,27,James Milner,MID,0.0955261691186391,0.09305072047163133,0.100250626566416,0.18830827644834722,,,0.0952380952380952,True
score1,3,24,27,Mats Wieffer,MID,0.10676454195612614,0.10399786405652921,0.1120448179271709,0.18830827644834722,,,0.1058201058201058,True
score1,3,24,27,Danny Welbeck,FWD,0.3634818002280231,0.3562520760595556,0.3809523809523809,0.31658417175940584,,,0.3621220351258374,True
score1,3,24,27,Charalampos Kostoulas,FWD,0.2839701564281431,0.27832193442152786,0.2976190476190476,0.31658417175940584,,,0.2886002886002886,True
score1,3,24,27,Facundo Buonanotte,MID,0.0874696819202868,0.06560681780266224,0.126984126984127,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Reece James,DEF,0.12052631391502033,0.09540432257536523,0.1731601731601732,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Trevoh Chalobah,DEF,0.08838596353768158,0.06996316988860116,0.126984126984127,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Malo Gusto,DEF,0.07365496961473461,0.05830264157383428,0.1058201058201058,0.08062887399158877,,,0.0529100529100529,True
score1,3,24,27,Benoit Badiashile,DEF,0.06026315695751008,0.04770216128768255,0.0865800865800865,0.08062887399158877,,,0.041407867494824,True
score1,3,24,27,Josh Acheampong,DEF,0.06628947265326114,0.05247237741645084,0.0952380952380952,0.08062887399158877,,,0.050125313283208,True
score1,3,24,27,Cole Palmer,MID,0.211428777883801,0.2170930496980075,0.4232804232804233,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Pedro Neto,MID,0.14415598492077336,0.14801798843045963,0.2886002886002886,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Enzo Fernandez,MID,0.1585715834128507,0.16281978727350557,0.3174603174603174,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Estevao,MID,0.18088013317055215,0.18572599308764898,0.3621220351258374,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Moises Caicedo,MID,0.0634286333651403,0.06512791490940226,0.126984126984127,0.18830827644834722,,,0.0680272108843537,True
score1,3,24,27,Tyrique George,MID,0.27728246071836693,0.2141222212262344,0.3968253968253968,0.18830827644834722,,,0.2116402116402116,True
score1,3,24,27,Andrey Santos,MID,0.10986483839227533,0.1128081667021979,0.2199494116353239,0.18830827644834722,,,0.1120448179271709,True
score1,3,24,27,Joao Pedro,FWD,0.1927864959613814,0.2233503174342926,0.4232804232804233,0.31658417175940584,,,0.2199494116353239,True
score1,3,24,27,Liam Delap,FWD,0.1927864959613814,0.2233503174342926,0.4232804232804233,0.31658417175940584,,,0.2267573696145125,True
score1,3,24,27,Marc Guiu,FWD,0.18859548517961222,0.21849487575093837,0.4140786749482402,0.31658417175940584,,,0.2116402116402116,True
score1,3,24,27,Alejandro Garnacho,MID,0.1761906482365008,0.18091087474833956,0.3527336860670194,0.18830827644834722,,,0.1360544217687075,True
score1,3,24,27,Jorrel Hato,DEF,0.06628947265326114,0.05247237741645084,0.0952380952380952,0.08062887399158877,,,0.0476190476190476,True
score1,3,24,27,Daniel Munoz,DEF,0.08654137060417035,0.0979331638537343,0.100250626566416,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Maxence Lacroix,DEF,0.0587245014814013,0.06645464690074826,0.0680272108843537,0.08062887399158877,,,0.0634920634920634,True
score1,3,24,27,Tyrick Mitchell,DEF,0.03574534872780949,0.04045065463523807,0.041407867494824,0.08062887399158877,,,0.0366300366300366,True
score1,3,24,27,Marc Guehi,DEF,0.12825388488973954,0.14414293459400185,0.1360544217687075,0.08062887399158877,,,0.1360544217687075,True
score1,3,24,27,Chris Richards,DEF,0.054809534715974495,0.06202433710736499,0.0634920634920634,0.08062887399158877,,,0.0560224089635854,True
score1,3,24,27,Nathaniel Clyne,DEF,0.0587245014814013,0.06645464690074826,0.0680272108843537,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Ismaila Sarr,MID,0.1933613811146049,0.18244638706887006,0.2116402116402116,0.18830827644834722,,,0.2116402116402116,True
score1,3,24,27,Will Hughes,MID,0.06215187250112298,0.05864348155785107,0.0680272108843537,0.18830827644834722,,,0.0634920634920634,True
score1,3,24,27,Kaden Rodney,MID,0.0511838950009248,0.048294631871171466,0.0560224089635854,0.18830827644834722,,,0.0560224089635854,True
score1,3,24,27,Yeremy Pino,MID,0.15820476636649497,0.14927431669271193,0.1731601731601732,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Jaydee Canvot,DEF,0.04567461226331213,0.051686947589470886,0.0529100529100529,0.08062887399158877,,,0.0476190476190476,True
score1,3,24,27,Kiernan Dewsbury-Hall,MID,0.16915887053430415,0.15212003664098403,0.1587301587301587,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,Jarrad Branthwaite,DEF,0.049644394293741755,0.05079725112333945,0.050125313283208,0.08062887399158877,,,0.0476190476190476,True
score1,3,24,27,James Tarkowski,DEF,0.0628828994387395,0.06434318475622991,0.0634920634920634,0.08062887399158877,,,0.0634920634920634,True
score1,3,24,27,Vitalii Mykolenko,DEF,0.044916356741956744,0.04595941768302133,0.0453514739229024,0.08062887399158877,,,0.0453514739229024,True
score1,3,24,27,Jake O'Brien,DEF,0.07860362429842441,0.08042898094528743,0.0793650793650793,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Michael Keane,DEF,0.11096982253895223,0.1135467966286412,0.1120448179271709,0.08062887399158877,,,0.1120448179271709,True
score1,3,24,27,Nathan Patterson,DEF,0.055484911269476064,0.05677339831432055,0.0560224089635854,0.08062887399158877,,,0.0560224089635854,True
score1,3,24,27,Iliman Ndiaye,MID,0.24165552933472031,0.21731433805854872,0.2267573696145125,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Dwight McNeil,MID,0.15614664972397307,0.14041849536090834,0.1465201465201465,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Charly Alcaraz,MID,0.18453694967378645,0.16594913088107358,0.1731601731601732,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,Idrissa Gueye,MID,0.07249665880041604,0.06519430141756456,0.0680272108843537,0.18830827644834722,,,0.0680272108843537,True
score1,3,24,27,James Garner,MID,0.07249665880041604,0.06519430141756456,0.0680272108843537,0.18830827644834722,,,0.0680272108843537,True
score1,3,24,27,Tim Iroegbunam,MID,0.07249665880041604,0.06519430141756456,0.0680272108843537,0.18830827644834722,,,0.0680272108843537,True
score1,3,24,27,Harrison Armstrong,MID,0.15614664972397307,0.14041849536090834,0.1465201465201465,0.18830827644834722,,,0.1360544217687075,True
score1,3,24,27,Thierno Barry,FWD,0.2586719047702037,0.22443352567151326,0.2380952380952381,0.31658417175940584,,,0.2380952380952381,True
score1,3,24,27,Beto,FWD,0.30431988796494547,0.26403944196648615,0.2801120448179272,0.31658417175940584,,,0.2801120448179272,True
score1,3,24,27,Adam Aznou,DEF,0.049644394293741755,0.05079725112333945,0.050125313283208,0.08062887399158877,,,0.050125313283208,True
score1,3,24,27,Tyler Dibling,MID,0.20299064464116506,0.1825440439691809,0.1904761904761905,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Antonee Robinson,DEF,0.055984393062095475,0.056923441491539994,0.041407867494824,0.08062887399158877,,,0.0634920634920634,True
score1,3,24,27,Joachim Andersen,DEF,0.055984393062095475,0.056923441491539994,0.041407867494824,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Calvin Bassey,DEF,0.0643820520214098,0.065461957715271,0.0476190476190476,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Timothy Castagne,DEF,0.06131624002039018,0.06234472163359132,0.0453514739229024,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Issa Diop,DEF,0.06131624002039018,0.06234472163359132,0.0453514739229024,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Jorge Cuenca,DEF,0.08584273602854631,0.08728261028702791,0.0634920634920634,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Kenny Tete,DEF,0.04952465540108443,0.05035535208866997,0.0366300366300366,0.08062887399158877,,,0.0560224089635854,True
score1,3,24,27,Alex Iwobi,MID,0.17070932592351673,0.17374624838146568,0.1120448179271709,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,Emile Smith Rowe,MID,0.2638235036999804,0.2685169293168106,0.1731601731601732,0.18830827644834722,,,0.2645502645502645,True
score1,3,24,27,Adama Traore,MID,0.16563755430263782,0.1460034989981672,0.1587301587301587,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Ryan Sessegnon,MID,0.2072898957642703,0.21097758732035116,0.1360544217687075,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Harry Wilson,MID,0.32245094896664256,0.3281873580538795,0.2116402116402116,0.18830827644834722,,,0.3072196620583717,True
score1,3,24,27,Sander Berge,MID,0.08535466296175831,0.08687312419073277,0.0560224089635854,0.18830827644834722,,,0.0865800865800865,True
score1,3,24,27,Tom Cairney,MID,0.1527399231947254,0.1554571696044692,0.100250626566416,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Josh King,MID,0.24183821172498193,0.2461405185404096,0.1587301587301587,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Harrison Reed,MID,0.10364494788213507,0.10548879366017551,0.0680272108843537,0.18830827644834722,,,0.100250626566416,True
score1,3,24,27,Raul Jimenez,FWD,0.4163902645280998,0.42350985771938093,0.2721088435374149,0.31658417175940584,,,0.4018485031143259,True
score1,3,24,27,Samuel Chukwueze,MID,0.24183821172498193,0.2461405185404096,0.1587301587301587,0.18830827644834722,,,0.2380952380952381,True
score1,3,24,27,Kevin,MID,0.24183821172498193,0.2461405185404096,0.1587301587301587,0.18830827644834722,,,0.2380952380952381,True
score1,3,24,27,Jonah Kusi-Asare,FWD,0.29147318516966997,0.29645690040356676,0.1904761904761905,0.31658417175940584,,,0.2801120448179272,True
score1,3,24,27,Jayden Bogle,DEF,0.07717066446964563,0.07296774720042468,0.0680272108843537,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Pascal Struijk,DEF,0.08310686942884911,0.07858065083122655,0.0732600732600732,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Sebastiaan Bornauw,DEF,0.041553434714424554,0.039290325415613274,0.0366300366300366,0.08062887399158877,,,0.0634920634920634,True
score1,3,24,27,Sam Byram,DEF,0.041553434714424554,0.039290325415613274,0.0366300366300366,0.08062887399158877,,,0.0453514739229024,True
score1,3,24,27,Gabriel Gudmundsson,DEF,0.05144710964643033,0.04864516480028304,0.0453514739229024,0.08062887399158877,,,0.0560224089635854,True
score1,3,24,27,Joe Rodon,DEF,0.06002162792083551,0.056752692266996994,0.0529100529100529,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Brenden Aaronson,MID,0.2300264048667071,0.2089440808532771,0.1904761904761905,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Wilfried Gnonto,MID,0.19168867072225584,0.17412006737773084,0.1587301587301587,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Daniel James,MID,0.20911491351518832,0.18994916441207013,0.1731601731601732,0.18830827644834722,,,0.2116402116402116,True
score1,3,24,27,Ethan Ampadu,MID,0.04423584708975132,0.040181554010245556,0.0366300366300366,0.18830827644834722,,,0.0453514739229024,True
score1,3,24,27,Ilia Gruev,MID,0.05476819163493014,0.04974859067935158,0.0453514739229024,0.18830827644834722,,,0.0634920634920634,True
score1,3,24,27,Ao Tanaka,MID,0.10455745675759402,0.09497458220603493,0.0865800865800865,0.18830827644834722,,,0.1058201058201058,True
score1,3,24,27,Joel Piroe,FWD,0.2316233644054313,0.20893078410769966,0.1904761904761905,0.31658417175940584,,,0.2380952380952381,True
score1,3,24,27,Sean Longstaff,MID,0.10455745675759402,0.09497458220603493,0.0865800865800865,0.18830827644834722,,,0.1058201058201058,True
score1,3,24,27,Anton Stach,MID,0.11501320243335349,0.10447204042663849,0.0952380952380952,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Dominic Calvert-Lewin,FWD,0.2895292055067891,0.2611634801346246,0.2380952380952381,0.31658417175940584,,,0.2930402930402931,True
score1,3,24,27,James Justin,DEF,0.1080389302575039,0.10215484608059457,0.0952380952380952,0.08062887399158877,,,0.0865800865800865,True
score1,3,24,27,Milos Kerkez,DEF,0.0946077680790974,0.09680143370633079,0.0793650793650793,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Virgil van Dijk,DEF,0.15137242892655597,0.15488229393012942,0.126984126984127,0.08062887399158877,,,0.1465201465201465,True
score1,3,24,27,Ibrahima Konate,DEF,0.0946077680790974,0.09680143370633079,0.0793650793650793,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Joe Gomez,DEF,0.0946077680790974,0.09680143370633079,0.0793650793650793,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Calvin Ramsay,DEF,0.11352932169491692,0.116161720447597,0.0952380952380952,0.08062887399158877,,,0.1058201058201058,True
score1,3,24,27,Mohamed Salah,MID,0.48419540434740055,0.4870829936474411,0.4140786749482402,0.18830827644834722,,,0.4761904761904762,True
score1,3,24,27,Cody Gakpo,MID,0.3712164766663403,0.37343029512970477,0.3174603174603174,0.18830827644834722,,,0.3663003663003663,True
score1,3,24,27,Federico Chiesa,MID,0.3426613630766219,0.3447048878120353,0.2930402930402931,0.18830827644834722,,,0.3401360544217687,True
score1,3,24,27,Alexis Mac Allister,MID,0.22272988599980426,0.2240581770778229,0.1904761904761905,0.18830827644834722,,,0.2199494116353239,True
score1,3,24,27,Dominik Szoboszlai,MID,0.31818555142829164,0.32008311011117546,0.2721088435374149,0.18830827644834722,,,0.3174603174603174,True
score1,3,24,27,Curtis Jones,MID,0.24747765111089354,0.24895353008646984,0.2116402116402116,0.18830827644834722,,,0.2380952380952381,True
score1,3,24,27,Ryan Gravenberch,MID,0.15909277571414587,0.1600415550555878,0.1360544217687075,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Trey Nyoni,MID,0.22272988599980426,0.2240581770778229,0.1904761904761905,0.18830827644834722,,,0.2116402116402116,True
score1,3,24,27,Hugo Ekitike,FWD,0.5224694860930664,0.5220584980309169,0.4535147392290249,0.31658417175940584,,,0.5204267499349465,True
score1,3,24,27,Rio Ngumoha,MID,0.3275439499997121,0.32949731923209247,0.2801120448179272,0.18830827644834722,,,0.3174603174603174,True
score1,3,24,27,Nathan Ake,DEF,0.06905978417139814,0.07761542631984708,0.0732600732600732,0.08062887399158877,,,0.0732600732600732,True
score1,3,24,27,Matheus Nunes,DEF,0.0997530215809085,0.1121111713508903,0.1058201058201058,0.08062887399158877,,,0.1058201058201058,True
score1,3,24,27,Rico Lewis,DEF,0.08977771942281763,0.10090005421580125,0.0952380952380952,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Nico O'Reilly,DEF,0.199506043161817,0.2242223427017806,0.2116402116402116,0.08062887399158877,,,0.2116402116402116,True
score1,3,24,27,Omar Marmoush,MID,0.37822233089223634,0.4157829343079195,0.3968253968253968,0.18830827644834722,,,0.3968253968253968,True
score1,3,24,27,Phil Foden,MID,0.2928172884326991,0.32189646527064736,0.3072196620583717,0.18830827644834722,,,0.2976190476190476,True
score1,3,24,27,Savinho,MID,0.21612704622413512,0.23759024817595406,0.2267573696145125,0.18830827644834722,,,0.2267573696145125,True
score1,3,24,27,Bernardo Silva,MID,0.13965132217559495,0.1535198526675395,0.1465201465201465,0.18830827644834722,,,0.1465201465201465,True
score1,3,24,27,Rayan Cherki,MID,0.2420622917710313,0.26610107795706855,0.253968253968254,0.18830827644834722,,,0.2976190476190476,True
score1,3,24,27,Jeremy Doku,MID,0.21612704622413512,0.23759024817595406,0.2267573696145125,0.18830827644834722,,,0.2380952380952381,True
score1,3,24,27,Rodri,MID,0.15128893235689453,0.16631317372316778,0.1587301587301587,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Nico Gonzalez,MID,0.12967622773448106,0.14255414890557244,0.1360544217687075,0.18830827644834722,,,0.1360544217687075,True
score1,3,24,27,Tijjani Reijnders,MID,0.2420622917710313,0.26610107795706855,0.253968253968254,0.18830827644834722,,,0.253968253968254,True
score1,3,24,27,Erling Haaland,FWD,0.5312909248065462,0.5763558196885744,0.5537098560354374,0.31658417175940584,,,0.5537098560354374,True
score1,3,24,27,Bryan Mbeumo,MID,0.4102596533339701,0.43787571431546796,0.4232804232804233,0.18830827644834722,,,0.4329004329004328,True
score1,3,24,27,Lisandro Martinez,DEF,0.08645841524412094,0.08929995428567922,0.0865800865800865,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Noussair Mazraoui,DEF,0.07925354730711089,0.08185829142853931,0.0793650793650793,0.08062887399158877,,,0.0793650793650793,True
score1,3,24,27,Diogo Dalot,DEF,0.11188736090415666,0.11556464672264385,0.1120448179271709,0.08062887399158877,,,0.1120448179271709,True
score1,3,24,27,Harry Maguire,DEF,0.11888032096066638,0.12278743714280901,0.119047619047619,0.08062887399158877,,,0.119047619047619,True
score1,3,24,27,Luke Shaw,DEF,0.10010974396687694,0.10339994706762864,0.100250626566416,0.08062887399158877,,,0.100250626566416,True
score1,3,24,27,Leny Yoro,DEF,0.0951042567685331,0.09822994971424721,0.0952380952380952,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Ayden Heaven,DEF,0.10010974396687694,0.10339994706762864,0.100250626566416,0.08062887399158877,,,0.100250626566416,True
score1,3,24,27,Tyrell Malacia,DEF,0.10010974396687694,0.10339994706762864,0.100250626566416,0.08062887399158877,,,0.100250626566416,True
score1,3,24,27,Bruno Fernandes,MID,0.341883044444975,0.36489642859622323,0.3527336860670194,0.18830827644834722,,,0.3621220351258374,True
score1,3,24,27,Matheus Cunha,MID,0.3846184250005969,0.41050848217075114,0.3968253968253968,0.18830827644834722,,,0.3968253968253968,True
score1,3,24,27,Amad Diallo,MID,0.3076947400004774,0.3284067857366008,0.3174603174603174,0.18830827644834722,,,0.3072196620583717,True
score1,3,24,27,Mason Mount,MID,0.2637383485718378,0.28149153063137217,0.2721088435374149,0.18830827644834722,,,0.2721088435374149,True
score1,3,24,27,Casemiro,MID,0.20512982666698498,0.21893785715773392,0.2116402116402116,0.18830827644834722,,,0.2116402116402116,True
score1,3,24,27,Kobbie Mainoo,MID,0.13186917428591896,0.14074576531568614,0.1360544217687075,0.18830827644834722,,,0.1360544217687075,True
score1,3,24,27,Manuel Ugarte,MID,0.10859814352958033,0.11590827731880037,0.1120448179271709,0.18830827644834722,,,0.1120448179271709,True
score1,3,24,27,Jack Fletcher,MID,0.1538473700002387,0.1642033928683004,0.1587301587301587,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Benjamin Sesko,FWD,0.4352585534865911,0.46889451844586033,0.4535147392290249,0.31658417175940584,,,0.4535147392290249,True
score1,3,24,27,Jacob Ramsey,MID,0.232371033558674,0.26819598064584976,0.1587301587301587,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Yoane Wissa,FWD,0.4140927622540284,0.47331042042623894,0.2886002886002886,0.31658417175940584,,,0.3968253968253968,True
score1,3,24,27,Lewis Hall,DEF,0.07023148346954862,0.08146190882879409,0.050125313283208,0.08062887399158877,,,0.1120448179271709,True
score1,3,24,27,Sven Botman,DEF,0.09531415613724453,0.11055544769622053,0.0680272108843537,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Dan Burn,DEF,0.11119984882678526,0.12898135564559057,0.0793650793650793,0.08062887399158877,,,0.100250626566416,True
score1,3,24,27,Kieran Trippier,DEF,0.06354277075816292,0.07370363179748023,0.0453514739229024,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Alex Murphy,DEF,0.06671990929607119,0.07738881338735439,0.0476190476190476,0.08062887399158877,,,0.0680272108843537,True
score1,3,24,27,Anthony Gordon,MID,0.3319586193695344,0.3831371152083569,0.2267573696145125,0.18830827644834722,,,0.3809523809523809,True
score1,3,24,27,Anthony Elanga,MID,0.27884524027040886,0.32183517677501977,0.1904761904761905,0.18830827644834722,,,0.2645502645502645,True
score1,3,24,27,Harvey Barnes,MID,0.3717936536938785,0.4291135690333598,0.253968253968254,0.18830827644834722,,,0.3401360544217687,True
score1,3,24,27,Jacob Murphy,MID,0.30982804474489867,0.357594640861133,0.2116402116402116,0.18830827644834722,,,0.2645502645502645,True
score1,3,24,27,Joelinton,MID,0.1991751716217206,0.22988226912501414,0.1360544217687075,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Sandro Tonali,MID,0.16402661192376997,0.18931480986765872,0.1120448179271709,0.18830827644834722,,,0.1587301587301587,True
score1,3,24,27,Joe Willock,MID,0.1991751716217206,0.22988226912501414,0.1360544217687075,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,William Osula,FWD,0.3644016307835451,0.41651316997509036,0.253968253968254,0.31658417175940584,,,0.3463203463203463,True
score1,3,24,27,Sean Neave,FWD,0.30366802565295414,0.3470943083125752,0.2116402116402116,0.31658417175940584,,,0.2930402930402931,True
score1,3,24,27,Malick Thiaw,DEF,0.13343981859214238,0.15477762677470877,0.0952380952380952,0.08062887399158877,,,0.126984126984127,True
score1,3,24,27,Nick Woltemade,FWD,0.4408084243349335,0.5038465765827704,0.3072196620583717,0.31658417175940584,,,0.3306878306878306,True
score1,3,24,27,James McAtee,MID,0.15923037765910483,0.1631936339692198,0.2267573696145125,0.18830827644834722,,,0.1904761904761905,True
score1,3,24,27,Nikola Milenkovic,DEF,0.07888432158748752,0.08143299106614518,0.1120448179271709,0.08062887399158877,,,0.0952380952380952,True
score1,3,24,27,Ola Aina,DEF,0.03192936826160201,0.03296097257439202,0.0453514739229024,0.08062887399158877,,,0.050125313283208,True
score1,3,24,27,Neco Williams,DEF,0.06705167334936435,0.06921804240622337,0.0952380952380952,0.08062887399158877,,,0.100250626566416,True
score1,3,24,27,Zach Abbott,DEF,0.04470111556624286,0.046145361604148866,0.0634920634920634,0.08062887399158877,,,0.050125313283208,True
score1,3,24,27,Morgan Gibbs-White,MID,0.17833802297819742,0.18277687004552617,0.253968253968254,0.18830827644834722,,,0.2199494116353239,True
score1,3,24,27,Callum Hudson-Odoi,MID,0.15444978895340422,0.1582940560440469,0.2199494116353239,0.18830827644834722,,,0.1731601731601732,True
score1,3,24,27,Elliot Anderson,MID,0.10288732094896001,0.10544819425703429,0.1465201465201465,0.18830827644834722,,,0.119047619047619,True
